FID,OBJECTID,RTE_NM,RTE_PRFX,RTE_NBR,RTE_SFX,RDBD_TYPE,GID,BEGIN_DFO,END_DFO,ASSET_NM,ASSET_ID,SYSTEM,NHS,NHS_TYPE,SHAPE_STLe,GlobalID,SHAPE_Length
3080,,US0077-RG,US,77,,RG,2000005407,337.36,339.406,NHS,95562117,On,NHS - non connector,NHS,,{6657816E-5270-49D3-A251-AA1898CE3D1E},0.0315326208758665
3081,,US0077-LG,US,77,,LG,2000005423,379.253,380.448,NHS,95563043,On,NHS - non connector,NHS,,{357C18FB-1924-48FC-9CC7-B5245FD042D5},0.0186115797759776
3082,,US0077-RG,US,77,,RG,2000005397,379.253,380.456,NHS,95561621,On,NHS - non connector,NHS,,{B4E218AA-D573-4A97-A0C0-05D5CBD34B7B},0.0187132808789424
3083,,US0077-LG,US,77,,LG,2000005415,137.956,138.63,NHS,95562528,On,NHS - non connector,NHS,,{0D1FF2A8-5D76-4895-B737-866C56AC10B7},0.0105621379150908
3084,,US0077-RG,US,77,,RG,2000005405,331.208,332.316,NHS,95561986,On,NHS - non connector,NHS,,{624F48A4-CF7F-4872-85BB-95EE20AA366B},0.0161522668427092
3085,,US0077-RG,US,77,,RG,2000005399,414.046,417.949,NHS,95561685,On,NHS - non connector,NHS,,{5E11A076-7079-49C8-9435-B81994D1467E},0.0601316725648798
3086,,US0077-RG,US,77,,RG,2000005409,68.318,69.248,NHS,95562192,On,NHS - non connector,NHS,,{24B3C6CD-8474-4E39-933B-4A7A928AD9B8},0.0135692722655387
3087,,US0077-LG,US,77,,LG,2000005427,187.971,190.676,NHS,95563178,On,NHS - non connector,NHS,,{FD0B8A9D-E8C2-434B-843A-A83E29559471},0.0422654154430235
3088,,US0077-LG,US,77,,LG,2000005435,68.318,69.249,NHS,95563630,On,NHS - non connector,NHS,,{96E62B25-282A-487F-A498-219BCF45D56E},0.0135798704048815
3089,,US0077-LG,US,77,,LG,2000005431,331.208,332.312,NHS,95563429,On,NHS - non connector,NHS,,{2C0D8600-B9A1-489F-95FF-98C1C6D5896A},0.0160725104736024
3090,,US0077-LG,US,77,,LG,2000005433,337.352,339.4,NHS,95563555,On,NHS - non connector,NHS,,{F1D7647D-EF64-485C-BD4D-FA8E992D70C7},0.0315726621385014
3091,,US0077-LG,US,77,,LG,2000005433,332.406,337.352,NHS,95563556,On,NHS - non connector,NHS,,{A08D6B9C-FEFD-4579-83FF-4F0B4BE26337},0.0785618754344763
3092,,US0077-RG,US,77,,RG,2000005401,187.971,190.66,NHS,95561754,On,NHS - non connector,NHS,,{51A77D48-41CC-41E7-9E37-E1A75D3FE18C},0.0419815119947257
3093,,US0077-RG,US,77,,RG,2000005403,308.448,319.04,NHS,95561924,On,NHS - non connector,NHS,,{838F0CA7-FDBD-4740-ADD1-EBCF6A1D8C39},0.153862543411991
3094,,US0077-RG,US,77,,RG,2000005403,319.04,329.634,NHS,95561925,On,NHS - non connector,NHS,,{DC7B242F-FC44-4119-9B30-C0A85A64AF5D},0.153900491058333
3095,,US0077-KG,US,77,,KG,1599249279,316.291,330.364,NHS,70664226,On,NHS - non connector,NHS,,{B456CF66-1090-4DC7-9F7C-632C26B3FDC8},0.204435110460489
3096,,US0077-LG,US,77,,LG,2000004201,428.068,432.477,NHS,95554598,On,NHS - non connector,NHS,,{A0595E6C-7A01-4F9E-8A83-F170C8E82ADB},0.0665063902835568
3097,,US0077-RG,US,77,,RG,2000005335,403.42,413.116,NHS,95558229,On,NHS - non connector,NHS,,{720A1AA9-287B-4A51-A442-BB4322550FA1},0.147454713049077
3098,,US0077-RG,US,77,,RG,2000005335,382.508,403.42,NHS,95558230,On,NHS - non connector,NHS,,{8C4354C6-6EA3-4FC2-86D1-F9181E0DF90D},0.320379113833991
3099,,US0077-KG,US,77,,KG,1599249279,146.149,187.143,NHS,60199241,On,NHS - non connector,NHS,,{429CC987-7DDD-4BED-AE95-7CC950097E23},0.605244128603435
3100,,US0077-KG,US,77,,KG,1599249279,190.665,237.694,NHS,60199242,On,NHS - non connector,NHS,,{18C913A6-2578-4326-A21A-D8F34988594E},0.696514780442167
3101,,US0077-KG,US,77,,KG,1599249279,237.694,256.825,NHS,60199244,On,NHS - non connector,NHS,,{BE48E911-9ED8-4CBA-A0FB-803349BB4EF6},0.282450662854767
3102,,US0077-KG,US,77,,KG,1599249279,330.364,332.406,NHS,60199245,On,NHS - non connector,NHS,,{3E32B95F-8FE2-4EF5-A362-DF2B0F65686F},0.0297198780285085
3103,,US0077-LG,US,77,,LG,2000005331,382.508,403.468,NHS,95557497,On,NHS - non connector,NHS,,{4DF7D8AD-128F-4B5E-BD28-1BF54796F96E},0.321123024156292
3104,,US0077-LG,US,77,,LG,2000005331,403.468,413.109,NHS,95557498,On,NHS - non connector,NHS,,{7281639B-3FD8-495E-B222-DD960BB857E7},0.146599497833002
3105,,US0077-LG,US,77,,LG,2000005413,346.541,378.96,NHS,95562401,On,NHS - non connector,NHS,,{C2964BC7-3653-4098-A424-44BC85134077},0.488289921706009
3106,,US0077-KG,US,77,,KG,1599252248,346.168,418.044,NHS,60058483,On,NHS - non connector,NHS,,{9D06FE26-462C-499B-999D-B5CA0936393F},1.09095080205382
3107,,US0077-KG,US,77,,KG,1599249279,187.143,190.665,NHS,60199239,On,NHS - non connector,NHS,,{37E8EBAF-D6BF-4915-B8C7-889754A6866C},0.0554929030042435
3108,,US0077-KG,US,77,,KG,1599257283,332.406,343.111,NHS,60283600,On,NHS - non connector,NHS,,{17EC7EE1-02F4-4305-8DB5-7E2D53CE83AD},0.166096847137707
3109,,US0077-RG,US,77,,RG,1672965059,466.952,508.528,NHS,96899219,On,NHS - non connector,NHS,,{8915B5C2-6384-4E4F-8378-7D2DE6096E6B},0.604366630834252
3110,,US0077-RG,US,77,,RG,1672965059,462.259,466.952,NHS,96899220,On,NHS - non connector,NHS,,{EDF433E5-5ECE-47B6-8779-87CD585CC72F},0.0686499285962916
3111,,US0077-LG,US,77,,LG,1672965055,466.425,508.533,NHS,96897172,On,NHS - non connector,NHS,,{5FC6993E-6D94-4349-84F8-0639C7FF46FD},0.612098683770903
3112,,US0077-LG,US,77,,LG,1672965055,462.259,466.425,NHS,96897173,On,NHS - non connector,NHS,,{50F3D616-0B7C-4190-A1CD-F3E6AEB5352B},0.0610201438390934
3113,,US0077-RG,US,77,,RG,1672965061,428.068,432.476,NHS,96899331,On,NHS - non connector,NHS,,{88F4C3F8-8DF3-4CC9-8FBC-84089830964A},0.0664690326302091
3114,,US0077-LG,US,77,,LG,1672965057,437.408,438.382,NHS,96898972,On,NHS - non connector,NHS,,{8354787E-F2C2-49A3-811F-CDB07AD22484},0.0141723009977062
3115,,US0077-LG,US,77,,LG,1672965057,433.06,437.408,NHS,96898973,On,NHS - non connector,NHS,,{6D151A4F-7FD1-4F91-AEE3-E3154910423B},0.0646136325890551
3116,,US0077-LG,US,77,,LG,1672965057,440.764,459.554,NHS,96898974,On,NHS - non connector,NHS,,{1F1E339A-949B-4085-B445-FCC99F2D2F6D},0.278878281572306
3117,,US0077-LG,US,77,,LG,1672965057,438.382,440.764,NHS,96898975,On,NHS - non connector,NHS,,{D4C0BEF0-97ED-41A2-9B0B-C1DAE0EA4A7B},0.0350047396531338
3118,,US0077-RG,US,77,,RG,1672965063,440.701,459.568,NHS,96899721,On,NHS - non connector,NHS,,{4A2F64FF-AD06-4A8B-A41B-9C8A3F21F21C},0.280064008978886
3119,,US0077-RG,US,77,,RG,1672965063,433.06,437.482,NHS,96899722,On,NHS - non connector,NHS,,{E1848DD6-93A1-4DF0-B4C3-D29D50C77589},0.0657173952080597
3120,,US0077-RG,US,77,,RG,1672965063,437.482,438.356,NHS,96899723,On,NHS - non connector,NHS,,{CCB92DD2-241B-4FFC-9EE5-1D3F0DDCAD18},0.0127142415474241
3121,,US0077-RG,US,77,,RG,1672965063,438.356,440.701,NHS,96899724,On,NHS - non connector,NHS,,{1BE5B019-EAD9-4F37-8C13-62040E435CDD},0.0344298536237592
3122,,US0079-RG,US,79,,RG,1671148814,265.446,265.711,NHS,97019302,On,NHS - non connector,NHS,,{856E34C4-B330-49D4-AEA7-9D4EBD35B6BC},0.00441257126300726
3123,,US0079-LG,US,79,,LG,1671148816,265.446,265.711,NHS,97019300,On,NHS - non connector,NHS,,{2C76AA6F-9E3E-487E-B7C2-B18DE89EC9DC},0.00441541261699329
3124,,US0079-RG,US,79,,RG,1671148812,258.414,263.347,NHS,95666422,On,NHS - non connector,NHS,,{8F56D1C9-0455-48CA-9610-BF5C5D2D8937},0.0818953318798386
3125,,US0079-RG,US,79,,RG,1671148802,265.868,272.382,NHS,95665447,On,NHS - non connector,NHS,,{D2BCAB03-6DE3-4B6A-8786-0ACAFDD74FB5},0.1081564472084
3126,,US0079-LG,US,79,,LG,1671148806,265.868,272.384,NHS,95665692,On,NHS - non connector,NHS,,{A1D5553C-83FF-4511-AB3C-E981F407A3DC},0.10819263308816
3127,,US0079-KG,US,79,,KG,1671148808,253.859,274.014,NHS,95666097,On,NHS - non connector,NHS,,{6343DCF9-11B4-47F3-9ADF-8F276576B43B},0.331387679283611
3128,,US0079-LG,US,79,,LG,1671148810,258.467,263.407,NHS,95666303,On,NHS - non connector,NHS,,{7A00E00B-D3EE-4237-BF77-431EF980307E},0.082033285442535
3129,,US0079-KG,US,79,,KG,7527,0,22.864,NHS,13482086,On,NHS - non connector,NHS,,{C4E6494A-2685-46A3-B209-38C870088C16},0.365488164468467
3130,,US0079-LG,US,79,,LG,1635206469,200.5,200.631,NHS,72220139,On,NHS - non connector,NHS,,{B488BA78-ED1B-4313-88EC-FD4D7660B38F},0.00214506545105673
3131,,US0079-RG,US,79,,RG,1599253300,197.629,198.656,NHS,60323075,On,NHS - non connector,NHS,,{7D37C225-85A5-4D10-9AA3-5DBFEAB50504},0.0158772613375178
3132,,US0079-LG,US,79,,LG,1599252866,119.555,125.989,NHS,60322388,On,NHS - non connector,NHS,,{5DA51271-20A3-4A72-BF91-458D2FA3B5FE},0.102839051034068
3133,,US0079-LG,US,79,,LG,1599252865,147.356,147.678,NHS,60322286,On,NHS - non connector,NHS,,{BBFDD698-27D9-4BB4-BC04-6D3EC9EFBC2B},0.00492718482150255
3134,,US0079-RG,US,79,,RG,1599253293,147.354,147.675,NHS,60322865,On,NHS - non connector,NHS,,{292B1A77-9A22-450A-AC39-2069E3AED1A0},0.00491639735680616
3135,,US0079-LG,US,79,,LG,1635293118,248.905,253.65,NHS,72180834,On,NHS - non connector,NHS,,{051E60A2-B9A6-4DE5-9DD8-883782E66D44},0.0789902266824921
3136,,US0079-RG,US,79,,RG,1635293038,228.348,228.663,NHS,72180189,On,NHS - non connector,NHS,,{0C03C621-511C-4109-B569-316C806EE1FD},0.00515907082304428
3137,,US0079-LG,US,79,,LG,1635293040,228.348,228.664,NHS,72180253,On,NHS - non connector,NHS,,{94EC2996-9159-4E5B-BC7C-B36BB58FFEEE},0.00516114859508448
3138,,US0079-RG,US,79,,RG,1635379274,119.555,125.992,NHS,72182030,On,NHS - non connector,NHS,,{E172885F-813B-4006-8DD4-4ECD809709B4},0.102864596700893
3139,,US0079-LG,US,79,,LG,1635293152,253.863,258.467,NHS,72181031,On,NHS - non connector,NHS,,{B891E200-FFB4-4F1E-AB1A-F5D7837C0756},0.0727445074521887
3140,,US0079-LG,US,79,,LG,1635379268,243.893,248.032,NHS,72181824,On,NHS - non connector,NHS,,{C1FC4439-7D93-4320-A07A-8F24F4053571},0.068781222089604
3141,,US0079-LG,US,79,,LG,1635293062,235.137,235.828,NHS,72180381,On,NHS - non connector,NHS,,{6A88E6B6-5464-48FA-BD57-E77756EA5B3E},0.0114231613567109
3142,,US0079-RG,US,79,,RG,1635379270,243.893,248.03,NHS,72181902,On,NHS - non connector,NHS,,{37CBF371-2DC5-4D60-8350-4BC0BB9929B2},0.068761999772575
3143,,US0079-LG,US,79,,LG,1635379290,273.429,274.078,NHS,72182416,On,NHS - non connector,NHS,,{052310B5-2B5C-4B60-ABC5-F101CF7734DB},0.0108117480874861
3144,,US0079-RG,US,79,,RG,1635293064,235.137,235.839,NHS,72180443,On,NHS - non connector,NHS,,{5F0C5496-176D-4602-80EE-D71F27698B90},0.0115697140874185
3145,,US0079-RG,US,79,,RG,1635293150,253.857,258.414,NHS,72180932,On,NHS - non connector,NHS,,{33D0C08E-9003-47A1-8FB4-51497AC1343C},0.0719977088903126
3146,,US0079-RG,US,79,,RG,1635379292,273.429,274.075,NHS,72182478,On,NHS - non connector,NHS,,{21EEA18F-94B5-4D67-BA3D-416AE93C97D0},0.0107742423325839
3147,,US0079-LG,US,79,,LG,1635379266,197.628,198.603,NHS,72181749,On,NHS - non connector,NHS,,{EE7E697D-3052-491A-80BF-775AA4A61712},0.0149574457767897
3148,,US0079-RG,US,79,,RG,1635293116,248.905,253.643,NHS,72180737,On,NHS - non connector,NHS,,{FB4B97D3-90F8-4316-9112-9D943C0C0F14},0.0788912023099314
3149,,US0079-KG,US,79,,KG,1635206464,52.529,200.5,NHS,72176838,On,NHS - non connector,NHS,,{931B5399-3708-4EF5-8814-0DEB7D8DF97A},2.36253641788508
3150,,US0079-KG,US,79,,KG,1635206464,200.5,253.646,NHS,72176839,On,NHS - non connector,NHS,,{61160713-0F47-43BB-8DA9-B3C0A7383B3C},0.869261152914138
3151,,US0079-RG,US,79,,RG,1635206471,200.458,200.589,NHS,72178790,On,NHS - non connector,NHS,,{D7C9DA20-8671-47C5-9D89-095E0C137F72},0.00206426386741705
3152,,US0080-LG,US,80,,LG,1570558144,0.015,23.621,NHS,50030062,On,NHS - non connector,NHS,,{B175B2E1-005C-4EA6-B354-4F99AE6E76B3},0.401301644317935
3153,,US0080-RG,US,80,,RG,1570551935,0,7.314,NHS,50029783,On,NHS - non connector,NHS,,{60DCF19B-A53D-4A3D-9BA0-9AD059CFAF40},0.125131667012878
3154,,US0080-RG,US,80,,RG,1570551935,7.314,23.703,NHS,50029784,On,NHS - non connector,NHS,,{E6C07DBE-EC28-4E1C-B57D-487D1B89EFA8},0.278035719553053
3155,,US0080-KG,US,80,,KG,7529,136.973,144.106,NHS,38190744,On,NHS - non connector,NHS,,{E4AB7E57-9FF4-4F55-981E-98678C719F70},0.121186721854618
3156,,US0080-LG,US,80,,LG,9976,119.341,123.062,NHS,38190747,On,NHS - non connector,NHS,,{007060C7-F87A-4B55-8E0F-AC8DBE800B3E},0.0637163970202918
3157,,US0080-RG,US,80,,RG,9989,24.51,24.891,NHS,13484299,On,NHS - non connector,NHS,,{CDBF7A01-9440-43D7-B4AC-FF4DDCF094A8},0.00651475291941948
3158,,US0080-LG,US,80,,LG,9977,24.431,24.812,NHS,13484365,On,NHS - non connector,NHS,,{D0DA597C-F604-4A8C-8CF7-62659357C142},0.00651731261382109
3159,,US0080-KG,US,80,,KG,7529,0,26.4,NHS,38190730,On,NHS - non connector,NHS,,{5ED33F8E-3E49-4071-B138-F0E9A75E9624},0.449335994038592
3160,,US0080-KG,US,80,,KG,7529,102.471,123.057,NHS,38190734,On,NHS - non connector,NHS,,{AC393B92-EE7C-4F9B-A036-2864A3B80214},0.350375938225338
3161,,US0080-RG,US,80,,RG,9988,119.341,123.058,NHS,38190754,On,NHS - non connector,NHS,,{3CD759BC-55B7-4450-B841-0E4A19A53606},0.0636587831145936
3162,,US0080-RG,US,80,,RG,9990,25.788,26.937,NHS,38190742,On,NHS - non connector,NHS,,{B99EE9FF-9EF0-408B-9CDC-A6326CE29754},0.0196641365516101
3163,,US0080-LG,US,80,,LG,9978,25.709,26.858,NHS,38190738,On,NHS - non connector,NHS,,{A1F2B5D6-2B37-4CCC-AF8B-04A70224473D},0.019675427532935
3164,,US0081-KG,US,81,,KG,1632787553,25.539,81.553,NHS,75942643,On,NHS - non connector,NHS,,{1640AF55-041B-4602-A7A4-A3D199DB3321},0.867837082112905
3165,,US0081-RG,US,81,,RG,1633392225,25.538,81.61,NHS,72212290,On,NHS - non connector,NHS,,{6AD0A45C-3193-4492-86A1-07809E71243E},0.868582616118044
3166,,US0081-LG,US,81,,LG,1632701029,25.635,82.171,NHS,72208363,On,NHS - non connector,NHS,,{37D881D0-E546-4772-8A76-0DD9BC978A50},0.8753954586732
3167,,US0082-RG,US,82,,RG,10020,539.673,539.868,NHS,74904140,On,NHS - non connector,NHS,,{3F2BD135-5A54-4258-A56C-89A59841278F},0.00336186905602894
3168,,US0082-LG,US,82,,LG,10005,539.673,539.877,NHS,74904112,On,NHS - non connector,NHS,,{C95EBCB7-DA7D-43AC-8C96-70DD1E0CADCA},0.00352630084945278
3169,,US0082-KG,US,82,,KG,1571681606,475.166,539.869,NHS,49924564,On,NHS - non connector,NHS,,{35F91B16-7A0F-4A77-802F-550FAE389034},1.10274176773088
3170,,US0082-KG,US,82,,KG,1571681606,547.128,552.826,NHS,49924566,On,NHS - non connector,NHS,,{9DAAF317-D0B3-4793-A118-8ED37B959BB3},0.098530653303906
3171,,US0082-KG,US,82,,KG,1571681606,561.129,564.579,NHS,49924567,On,NHS - non connector,NHS,,{26A6742F-C7B3-4942-8921-D6BBCB0C2578},0.0572957455663114
3172,,US0082-RG,US,82,,RG,1571341231,410.745,432.685,NHS,49920520,On,NHS - non connector,NHS,,{04898AA7-FB26-4D93-9076-59FEC7DAEA62},0.377581943451827
3173,,US0082-LG,US,82,,LG,1571341232,364.1,410.764,NHS,49921094,On,NHS - non connector,NHS,,{F0AA6154-6F09-4A02-A1CF-358E56BCA4D0},0.807586076467417
3174,,US0082-RG,US,82,,RG,1571341231,364.1,410.745,NHS,49920521,On,NHS - non connector,NHS,,{675A206E-923D-457B-9D2D-AD6DC4DA5094},0.807255240453684
3175,,US0082-LG,US,82,,LG,1571341232,410.764,432.685,NHS,49921095,On,NHS - non connector,NHS,,{0EA5FE01-2BB9-42A0-B4A0-98F72598D37B},0.377246694210353
3176,,US0082-KG,US,82,,KG,1571342201,246.098,475.166,NHS,49922530,On,NHS - non connector,NHS,,{503AD5BD-9FA9-4C94-AA38-1880B12CC1D9},3.91322055389546
3177,,US0082-KG,US,82,,KG,7534,115.069,246.098,NHS,13481920,On,NHS - non connector,NHS,,{956EE322-9089-4B15-B902-26FBF2D9B805},2.24436090268018
3178,,US0082-KG,US,82,,KG,7533,84.029,90.62,NHS,13481921,On,NHS - non connector,NHS,,{9E87A08D-D7DC-4F4F-8FB0-7AADE8B6FAB4},0.112116568488809
3179,,US0082-LG,US,82,,LG,10000,341.915,353.628,NHS,13484330,On,NHS - non connector,NHS,,{FC70EC36-10AA-4C5D-AB20-B172F248B825},0.195349674140775
3180,,US0082-LG,US,82,,LG,9999,84.029,90.417,NHS,13484394,On,NHS - non connector,NHS,,{8B711DC7-0642-40CF-98E5-B5893297A1FA},0.108627603028983
3181,,US0082-RG,US,82,,RG,10028,287.21,312.412,NHS,13484612,On,NHS - non connector,NHS,,{12D06312-A255-48C0-83D4-1ED9DFC88227},0.428943278646179
3182,,US0082-RG,US,82,,RG,10026,246.098,266.384,NHS,13484626,On,NHS - non connector,NHS,,{0F18C3E6-A22B-4AEB-B970-8148122301C2},0.341714587921256
3183,,US0082-RG,US,82,,RG,10025,179.325,182.011,NHS,13484640,On,NHS - non connector,NHS,,{825A1111-ED38-417D-84A2-049E2BC9DA7C},0.0427485967137483
3184,,US0082-RG,US,82,,RG,10024,150.189,168.041,NHS,13484641,On,NHS - non connector,NHS,,{E03EBC12-615F-4A58-B844-D5677BA4E7F8},0.308857965209651
3185,,US0082-RG,US,82,,RG,10023,126.662,148.307,NHS,13484657,On,NHS - non connector,NHS,,{BA8C9355-D149-44A8-80BA-49EC2F3EC9D5},0.368153973424892
3186,,US0082-RG,US,82,,RG,10022,116.118,123.199,NHS,13484658,On,NHS - non connector,NHS,,{60585FA9-DCA5-4220-BE08-2E1CED25E489},0.122287617591849
3187,,US0082-RG,US,82,,RG,10021,115.069,115.432,NHS,13484672,On,NHS - non connector,NHS,,{CDFA017E-68A7-4726-A826-5E3F3F54CE45},0.00629113214432168
3188,,US0082-RG,US,82,,RG,10019,468.394,475.256,NHS,13484686,On,NHS - non connector,NHS,,{DEE98992-531C-4638-A927-20497DE96DAA},0.112657774574491
3189,,US0082-RG,US,82,,RG,10018,451.674,452.486,NHS,13484687,On,NHS - non connector,NHS,,{4641B885-76C8-4A55-907F-86469DC2DEEE},0.0139115810904439
3190,,US0082-RG,US,82,,RG,10016,354.895,363.091,NHS,13484702,On,NHS - non connector,NHS,,{A822F041-EBB5-41BA-8694-C5EDF5C9B4FF},0.1396734922664
3191,,US0082-RG,US,82,,RG,10015,341.915,353.623,NHS,13484719,On,NHS - non connector,NHS,,{CDF7B946-A1DC-4F3D-96EB-1967E7CF2F96},0.195279156035376
3192,,US0082-RG,US,82,,RG,10014,84.029,90.471,NHS,13484720,On,NHS - non connector,NHS,,{3895DDF4-5458-44CD-8B46-4CEE5FD9E063},0.10957065150037
3193,,US0082-LG,US,82,,LG,10013,287.289,312.368,NHS,13484721,On,NHS - non connector,NHS,,{AC3DC2DF-BBB7-44B6-A8FB-400D894BBC81},0.427089198714138
3194,,US0082-LG,US,82,,LG,10011,246.098,266.396,NHS,13484734,On,NHS - non connector,NHS,,{18CF97FB-8FB3-4152-A33A-B2D28EEECCFE},0.341905692285206
3195,,US0082-LG,US,82,,LG,10010,179.332,182.003,NHS,13484747,On,NHS - non connector,NHS,,{D1024677-52F8-4644-A7BF-9B1633DA5AB8},0.0425277068394643
3196,,US0082-LG,US,82,,LG,10009,150.189,168.042,NHS,13484748,On,NHS - non connector,NHS,,{9DF99192-DD39-4272-ABB4-48507039D124},0.308875294728704
3197,,US0082-LG,US,82,,LG,10008,126.662,148.314,NHS,13484765,On,NHS - non connector,NHS,,{CD4A5F3E-C8C9-4B64-96BB-A180C51B7C59},0.368237141287901
3198,,US0082-LG,US,82,,LG,10007,116.118,123.197,NHS,13484766,On,NHS - non connector,NHS,,{17934845-22B3-4390-876A-A2EF3DEC9FDC},0.122272628925872
3199,,US0082-LG,US,82,,LG,10006,115.069,115.431,NHS,13484780,On,NHS - non connector,NHS,,{AC254F4A-E410-4AAA-90E1-FCA4932F2BA8},0.00628397343249489
3200,,US0082-LG,US,82,,LG,10004,468.394,475.304,NHS,13484782,On,NHS - non connector,NHS,,{72D24963-12A0-444B-92FE-F49296C41393},0.113451105105431
3201,,US0082-LG,US,82,,LG,10003,451.674,452.481,NHS,13484793,On,NHS - non connector,NHS,,{FE161D28-E4C3-4EC4-8482-B56818EE0DE9},0.0138601553407499
3202,,US0082-LG,US,82,,LG,10001,354.898,363.085,NHS,13484809,On,NHS - non connector,NHS,,{869D7B98-D768-4F66-B69A-ACF4304B8867},0.139544528056568
3203,,US0082-LG,US,82,,LG,1517408822,270.152,283.741,NHS,37329765,On,NHS - non connector,NHS,,{20AD2E3D-2629-4555-825B-14C2199E8FE8},0.228454668495213
3204,,US0082-RG,US,82,,RG,1517348147,270.152,283.721,NHS,37329699,On,NHS - non connector,NHS,,{63338B5B-ED88-4E72-8C85-5468F260D041},0.228145990292432
3205,,US0083-KG,US,83,,KG,7541,688.217,819.41,NHS,13481835,On,NHS - non connector,NHS,,{9F1C1ED7-9180-46B1-AB85-AF04755CB41A},1.99879867693418
3206,,US0083-KG,US,83,,KG,7538,286.937,366.947,NHS,13481877,On,NHS - non connector,NHS,,{53F9ECE7-E34B-4152-AD37-3201BED0DA04},1.20571374501506
3207,,US0083-RG,US,83,,RG,10069,366.119,367.114,NHS,13484556,On,NHS - non connector,NHS,,{757498E2-104C-44D1-A199-CB0173EC4764},0.0148323639958289
3208,,US0083-RG,US,83,,RG,10068,289.483,328.889,NHS,13484571,On,NHS - non connector,NHS,,{48D7D9ED-55F9-440D-86B0-41F00DBEE2FE},0.593212742666904
3209,,US0083-RG,US,83,,RG,10067,288.212,288.313,NHS,13484572,On,NHS - non connector,NHS,,{66245508-97C5-4EE0-8811-6277B6103883},0.00155856650641083
3210,,US0083-RG,US,83,,RG,10066,286.948,287.15,NHS,13484588,On,NHS - non connector,NHS,,{8BF50171-0131-40EA-A4BC-8F5184E7993E},0.00294375396397146
3211,,US0083-LG,US,83,,LG,10031,626.487,626.678,NHS,13484593,On,NHS - non connector,NHS,,{B29C78FC-1A69-40A6-94D8-7CDF97BA314D},0.00296769957630998
3212,,US0083-RG,US,83,,RG,10063,815.484,819.521,NHS,13484604,On,NHS - non connector,NHS,,{091D4C79-DB01-41B0-BB23-C972ED1BF19C},0.0647785879762412
3213,,US0083-RG,US,83,,RG,10062,798.065,814.923,NHS,13484618,On,NHS - non connector,NHS,,{301B7F2B-13F9-4913-8AC1-81128D29812B},0.266825166569982
3214,,US0083-RG,US,83,,RG,10060,791.255,792.29,NHS,13484635,On,NHS - non connector,NHS,,{21C12D4D-9898-41F2-9FB2-ABF21598BC5E},0.0164810283652798
3215,,US0083-RG,US,83,,RG,10059,777.639,778.789,NHS,13484636,On,NHS - non connector,NHS,,{2FEABC1B-A4F5-4626-8D45-C990A8EE15BC},0.0171172440627448
3216,,US0083-RG,US,83,,RG,10058,724.29,727.053,NHS,13484650,On,NHS - non connector,NHS,,{FA608448-BF07-40C1-BE2F-81BA8B916799},0.0433196869041423
3217,,US0083-RG,US,83,,RG,10052,626.495,626.674,NHS,13484696,On,NHS - non connector,NHS,,{7674A418-1A4B-4DA1-89A3-1051772F74E3},0.00278851916013325
3218,,US0083-LG,US,83,,LG,10048,366.114,367.002,NHS,13484727,On,NHS - non connector,NHS,,{794202A6-1B49-45FD-B7C9-062BF04A8A81},0.0131191778340478
3219,,US0083-LG,US,83,,LG,10047,289.446,328.918,NHS,13484728,On,NHS - non connector,NHS,,{D39642C7-4DA0-4C60-A2B1-DE9081CBDFA8},0.594460981930802
3220,,US0083-LG,US,83,,LG,10046,288.199,288.295,NHS,13484742,On,NHS - non connector,NHS,,{FBD29E57-62B3-4445-92CB-A0511C4E5AC2},0.00146490887610294
3221,,US0083-LG,US,83,,LG,10045,286.848,287.162,NHS,13484743,On,NHS - non connector,NHS,,{5DED68A0-E115-4BE7-B319-373E75CCA93A},0.00457808015549025
3222,,US0083-LG,US,83,,LG,10042,815.481,819.518,NHS,13484774,On,NHS - non connector,NHS,,{6D35D7DA-85DD-4F30-8523-25E90C253D31},0.0647804031203009
3223,,US0083-LG,US,83,,LG,10041,798.063,814.912,NHS,13484775,On,NHS - non connector,NHS,,{0889BBF7-0284-43E1-9C99-5F0606EF41D2},0.266698893497939
3224,,US0083-LG,US,83,,LG,10039,791.231,792.271,NHS,13484789,On,NHS - non connector,NHS,,{ABFE9C4D-4966-42CC-ABE9-E3C935753DEF},0.0165557064054835
3225,,US0083-LG,US,83,,LG,10038,777.653,778.767,NHS,13484803,On,NHS - non connector,NHS,,{E330195E-4CEB-4E90-988D-F66DF1020FC7},0.0165552345291482
3226,,US0083-LG,US,83,,LG,10037,724.285,727.055,NHS,13484804,On,NHS - non connector,NHS,,{480A6D6C-40B2-4111-9ADC-658186A0FF65},0.0434218057711676
3227,,US0083-LG,US,83,,LG,1517346473,688.217,706.145,NHS,37174567,On,NHS - non connector,NHS,,{FD8B6DA4-FF2E-430C-8E3F-ED412C40E91A},0.266854642663538
3228,,US0083-RG,US,83,,RG,1517348456,688.217,706.114,NHS,37174595,On,NHS - non connector,NHS,,{AB69CD2B-7CD6-4554-91B5-AE0C21F5A620},0.266450189948716
3229,,US0083-KG,US,83,,KG,1630541024,555.687,670.034,NHS,74868156,On,NHS - non connector,NHS,,{3AEFFC8B-085E-4E57-8653-5340DF2397DD},1.70143851175465
3230,,US0084-KG,US,84,,KG,1629331743,427.63,440.131,NHS,70844280,On,NHS - non connector,NHS,,{E9D8258D-DCA8-4FAB-A9C6-F518A5757E53},0.199590451639224
